dice,iou,sensitivity,tp,fp,fn,case,slice,score,prompt,gt_voxels,pred_voxels
0.06926170836457836,0.03587317279853118,0.9941291585127201,508,13650,3,BraTS2021_00051,57,0.00020644415053538978,brain tumor,511,14158
0.0,0.0,0.0,0,126,580,BraTS2021_00051,58,0.0006612329743802547,brain tumor,580,126
0.03891632989073492,0.01984429858036941,0.41533546325878595,260,12476,366,BraTS2021_00051,59,0.0016531297005712986,brain tumor,626,12736
0.08483239296382343,0.044295022875363924,0.8255813953488372,639,13652,135,BraTS2021_00051,60,0.00030752175371162593,brain tumor,774,14291
0.09383076005566232,0.049224779253285125,0.7058823529411765,708,13380,295,BraTS2021_00051,61,0.0002483137941453606,brain tumor,1003,14088
0.08995484665454759,0.047095664988333535,0.5959595959595959,767,14999,520,BraTS2021_00051,62,0.00015928711218293756,brain tumor,1287,15766
0.10971169342804274,0.05803966148793735,0.5787153652392947,919,14246,669,BraTS2021_00051,63,0.0003227825800422579,brain tumor,1588,15165
0.13427979887607217,0.0719720989220038,0.6309060589216231,1135,13971,664,BraTS2021_00051,64,0.0004236604436300695,brain tumor,1799,15106
0.09880239520958084,0.05196850393700787,0.05196850393700787,99,0,1806,BraTS2021_00051,65,0.002621954306960106,brain tumor,1905,99
0.1100196463654224,0.058212058212058215,0.058212058212058215,112,0,1812,BraTS2021_00051,66,0.003910509403795004,brain tumor,1924,112
0.2267946959304984,0.12790097988653945,0.12790097988653945,248,0,1691,BraTS2021_00051,67,0.005950293503701687,brain tumor,1939,248
0.247585601404741,0.14128256513026052,0.14128256513026052,282,0,1714,BraTS2021_00051,68,0.004559415392577648,brain tumor,1996,282
0.23122362869198312,0.13072519083969467,0.13072519083969467,274,0,1822,BraTS2021_00051,69,0.0018482827581465244,brain tumor,2096,274
0.15280709159983116,0.08272394881170018,0.08272394881170018,181,0,2007,BraTS2021_00051,70,0.00047382627963088453,brain tumor,2188,181
0.21914556962025317,0.12305641936916926,0.12305641936916926,277,0,1974,BraTS2021_00051,71,0.00010486596875125542,brain tumor,2251,277
0.23147440794499619,0.13088552915766738,0.13088552915766738,303,0,2012,BraTS2021_00051,72,6.226360710570589e-05,brain tumor,2315,303
0.226890756302521,0.12796208530805686,0.12796208530805686,297,0,2024,BraTS2021_00051,73,0.00016301756841130555,brain tumor,2321,297
0.20565149136577707,0.11461067366579178,0.11461067366579178,262,0,2024,BraTS2021_00051,74,0.00017413539171684533,brain tumor,2286,262
0.19357429718875502,0.10715873721654068,0.10715873721654068,241,0,2008,BraTS2021_00051,75,0.00033991457894444466,brain tumor,2249,241
0.20217478856222312,0.1124551971326165,0.1124551971326165,251,0,1981,BraTS2021_00051,76,0.0002713401918299496,brain tumor,2232,251
0.21134230926152592,0.11815693430656934,0.11815693430656934,259,0,1933,BraTS2021_00051,77,0.00013096988550387323,brain tumor,2192,259
0.18502943650126155,0.10194624652455977,0.10194624652455977,220,0,1938,BraTS2021_00051,78,0.0001381854381179437,brain tumor,2158,220
0.15562913907284767,0.0843806104129264,0.0843806104129264,188,0,2040,BraTS2021_00051,79,0.0006516245775856078,brain tumor,2228,188
0.17059748427672955,0.09325311559948432,0.09325311559948432,217,0,2110,BraTS2021_00051,80,0.0014795878669247031,brain tumor,2327,217
0.13904982618771727,0.074719800747198,0.074719800747198,180,0,2229,BraTS2021_00051,81,0.005615648347884417,brain tumor,2409,180
0.078125,0.04065040650406504,0.04065040650406504,100,0,2360,BraTS2021_00051,82,0.00171000137925148,brain tumor,2460,100
0.05070202808112324,0.026010404161664665,0.026010404161664665,65,0,2434,BraTS2021_00051,83,0.00031608054996468127,brain tumor,2499,65
0.12513966480446928,0.066746126340882,0.402555910543131,1008,12598,1496,BraTS2021_00051,84,0.00011485403956612572,brain tumor,2504,13606
0.12199114775965561,0.0649577064634855,0.39936482731242556,1006,12968,1513,BraTS2021_00051,85,5.1162340241717175e-05,brain tumor,2519,13974
0.004702302745314985,0.002356692313024191,0.013540422142572681,34,11916,2477,BraTS2021_00051,86,0.00012693052121903747,brain tumor,2511,11950
0.00013726835964310226,6.863889079552475e-05,0.0003866976024748647,1,11983,2585,BraTS2021_00051,87,0.0001266098697669804,brain tumor,2586,11984
0.0,0.0,0.0,0,10982,2672,BraTS2021_00051,88,0.00012573534331750125,brain tumor,2672,10982
0.062965326526271,0.03250603997364375,0.16329532916513423,444,10940,2275,BraTS2021_00051,89,3.3082033041864634e-05,brain tumor,2719,11384
0.17469377284679022,0.09570655610990092,0.5018422991893884,1362,11517,1352,BraTS2021_00051,90,2.1351166651584208e-05,brain tumor,2714,12879
0.15812535721089732,0.08585022755482002,0.4597488921713442,1245,11794,1463,BraTS2021_00051,91,4.352892574388534e-05,brain tumor,2708,13039
0.21866501854140916,0.12275345222399556,0.6576208178438662,1769,11721,921,BraTS2021_00051,92,5.8093504776479676e-05,brain tumor,2690,13490
0.051670916655482485,0.02652063098436316,0.1425925925925926,385,11817,2315,BraTS2021_00051,93,0.00012880247959401459,brain tumor,2700,12202
0.2571954869905595,0.147575637468622,0.8462121212121212,2234,12498,406,BraTS2021_00051,94,6.578563625225797e-05,brain tumor,2640,14732
0.27159783734038884,0.15713810316139767,0.9091259145167501,2361,12428,236,BraTS2021_00051,95,8.130895002977923e-05,brain tumor,2597,14789
0.24892052748278679,0.1421526157947351,0.8407567993693339,2133,12468,404,BraTS2021_00051,96,7.134629413485527e-05,brain tumor,2537,14601
0.2652557319223986,0.15290768605124033,0.9118835893290218,2256,12280,218,BraTS2021_00051,97,7.47502053854987e-05,brain tumor,2474,14536
0.2659160328202671,0.1533466878496926,0.9246147438567264,2220,12076,181,BraTS2021_00051,98,8.133303344948217e-05,brain tumor,2401,14296
0.19042697500161487,0.10523309773684586,0.6411483253588517,1474,11708,825,BraTS2021_00051,99,0.00013135607878211886,brain tumor,2299,13182
0.166091837424765,0.09056715096983553,0.5625286303252405,1228,11376,955,BraTS2021_00051,100,0.0001814655988710001,brain tumor,2183,12604
0.1633493479752917,0.08893871449925261,0.5776699029126213,1190,11320,870,BraTS2021_00051,101,0.0002142207813449204,brain tumor,2060,12510
0.11389947508448983,0.06038886770873046,0.42718446601941745,792,11261,1062,BraTS2021_00051,102,0.00019477673049550503,brain tumor,1854,12053
0.059696992537875936,0.030766840183357937,0.23941958887545345,396,11217,1258,BraTS2021_00051,103,0.00026364298537373543,brain tumor,1654,11613
0.18340301892140884,0.10095966294764766,0.8911845730027548,1294,11365,158,BraTS2021_00051,104,0.0001518708886578679,brain tumor,1452,12659
0.1063023219080714,0.056134790224372344,0.5664983164983165,673,10801,515,BraTS2021_00051,105,0.00011367294064257294,brain tumor,1188,11474
0.1426788990825688,0.07681972654706394,0.9908256880733946,972,11672,9,BraTS2021_00051,106,0.0002650748356245458,brain tumor,981,12644
0.10637278390033542,0.056174089068825914,0.8462515883100381,666,11069,121,BraTS2021_00051,107,0.00023714295821264386,brain tumor,787,11735
0.1057584941776998,0.05583157894736842,0.9807692307692307,663,11199,13,BraTS2021_00051,108,0.00010574276529951021,brain tumor,676,11862
0.088638195004029,0.046374367622259695,0.9700176366843033,550,11293,17,BraTS2021_00051,109,5.462754052132368e-05,brain tumor,567,11843
0.06980021553510736,0.03616217144820478,0.9929245283018868,421,11218,3,BraTS2021_00051,110,8.043892012210563e-05,brain tumor,424,11639
0.04426972053670626,0.022635902814193323,1.0,259,11183,0,BraTS2021_00051,111,7.455565355485305e-05,brain tumor,259,11442
0.030675396896582652,0.015576607760976498,1.0,171,10807,0,BraTS2021_00051,112,0.00011568531044758856,brain tumor,171,10978
0.01961349870204788,0.009903874162540053,1.0,102,10197,0,BraTS2021_00051,113,0.00016305505414493382,brain tumor,102,10299
0.010002830989902803,0.005026555386949924,1.0,53,10491,0,BraTS2021_00051,114,0.0005524292937479913,brain tumor,53,10544
0.0037882564051440536,0.0018977227327207351,1.0,19,9993,0,BraTS2021_00051,115,0.0006145921652205288,brain tumor,19,10012
0.010582010582010581,0.005319148936170213,0.4,2,371,3,BraTS2021_00052,30,0.001700676279142499,brain tumor,5,373
0.0,0.0,0.0,0,100,51,BraTS2021_00052,31,0.0010635448852553964,brain tumor,51,100
0.0,0.0,0.0,0,129,115,BraTS2021_00052,32,0.002493365900591016,brain tumor,115,129
0.0,0.0,0.0,0,182,200,BraTS2021_00052,33,0.0009895898401737213,brain tumor,200,182
0.0,0.0,0.0,0,1260,278,BraTS2021_00052,34,0.0006443641614168882,brain tumor,278,1260
0.0,0.0,0.0,0,56,355,BraTS2021_00052,35,0.0003602326032705605,brain tumor,355,56
0.0,0.0,0.0,0,1191,426,BraTS2021_00052,36,0.0004579479864332825,brain tumor,426,1191
0.0,0.0,0.0,0,1096,514,BraTS2021_00052,37,0.002271958626806736,brain tumor,514,1096
0.21378340365682139,0.11968503937007874,0.11987381703470032,76,1,558,BraTS2021_00052,38,0.0029953743796795607,brain tumor,634,77
0.21566110397946084,0.12086330935251799,0.12103746397694524,84,1,610,BraTS2021_00052,39,0.0007289082277566195,brain tumor,694,85
0.0,0.0,0.0,0,2343,744,BraTS2021_00052,40,0.000269304437097162,brain tumor,744,2343
0.210412147505423,0.11757575757575757,0.11757575757575757,97,0,728,BraTS2021_00052,41,0.0013445249060168862,brain tumor,825,97
0.10179640718562874,0.05362776025236593,0.05362776025236593,51,0,900,BraTS2021_00052,42,0.0010997781064361334,brain tumor,951,51
0.08221626452189455,0.04287045666356011,0.04287045666356011,46,0,1027,BraTS2021_00052,43,0.0014489920577034354,brain tumor,1073,46
0.1680545041635125,0.09173553719008265,0.09296482412060302,111,16,1083,BraTS2021_00052,44,0.0012205764651298523,brain tumor,1194,127
0.16844919786096257,0.09197080291970802,0.0935412026726058,126,23,1221,BraTS2021_00052,45,0.0009475089027546346,brain tumor,1347,149
0.08894536213468869,0.04654255319148936,0.04654255319148936,70,0,1434,BraTS2021_00052,46,0.00030105828773230314,brain tumor,1504,70
0.06505026611472502,0.03361858190709047,0.03361858190709047,55,0,1581,BraTS2021_00052,47,0.00035414178273640573,brain tumor,1636,55
0.061455525606469004,0.03170189098998888,0.03170189098998888,57,0,1741,BraTS2021_00052,48,0.0022005995269864798,brain tumor,1798,57
0.1657559198542805,0.0903674280039722,0.0903674280039722,182,0,1832,BraTS2021_00052,49,0.0006462251767516136,brain tumor,2014,182
0.09982332155477032,0.052533705253370526,0.052533705253370526,113,0,2038,BraTS2021_00052,50,0.0004210543120279908,brain tumor,2151,113
0.05543710021321962,0.02850877192982456,0.02850877192982456,65,0,2215,BraTS2021_00052,51,0.001170317642390728,brain tumor,2280,65
0.05673192169396724,0.02919407894736842,0.02919407894736842,71,0,2361,BraTS2021_00052,52,0.0017348366091027856,brain tumor,2432,71
0.05657604702424688,0.029111531190926274,0.029111531190926274,77,0,2568,BraTS2021_00052,53,0.001879000454209745,brain tumor,2645,77
0.059378274537198746,0.030597552195824333,0.030597552195824333,85,0,2693,BraTS2021_00052,54,0.0008910306496545672,brain tumor,2778,85
0.054757929883138566,0.02814967387572949,0.02814967387572949,82,0,2831,BraTS2021_00052,55,0.0013926613610237837,brain tumor,2913,82
0.049238743116294136,0.02524078379275988,0.02524078379275988,76,0,2935,BraTS2021_00052,56,0.0021848261822015047,brain tumor,3011,76
0.04488778054862843,0.02295918367346939,0.02295918367346939,72,0,3064,BraTS2021_00052,57,0.00234471308067441,brain tumor,3136,72
0.05224102107450282,0.02682109113075282,0.02682109113075282,88,0,3193,BraTS2021_00052,58,0.0016098077176138759,brain tumor,3281,88
0.0654711073156846,0.03384343731606827,0.03384343731606827,115,0,3283,BraTS2021_00052,59,0.000975768780335784,brain tumor,3398,115
0.07713651498335183,0.04011544011544012,0.04011544011544012,139,0,3326,BraTS2021_00052,60,0.00046988637768663466,brain tumor,3465,139
0.08792401628222524,0.04598353675844451,0.04598353675844451,162,0,3361,BraTS2021_00052,61,0.0005264660576358438,brain tumor,3523,162
0.06616460462614308,0.03421418636995827,0.03421418636995827,123,0,3472,BraTS2021_00052,62,0.0005493122735060751,brain tumor,3595,123
0.06937033084311633,0.035931453841901606,0.035931453841901606,130,0,3488,BraTS2021_00052,63,0.0003849460044875741,brain tumor,3618,130
0.03290183387270766,0.01672607622703592,0.01672607622703592,61,0,3586,BraTS2021_00052,64,0.0002656471624504775,brain tumor,3647,61
0.033110814419225636,0.01683410263372251,0.01683410263372251,62,0,3621,BraTS2021_00052,65,0.000161781397764571,brain tumor,3683,62
0.06699558556219164,0.03465878559914025,0.03465878559914025,129,0,3593,BraTS2021_00052,66,6.586739618796855e-05,brain tumor,3722,129
0.05633061331929455,0.028981581798483206,0.028981581798483206,107,0,3585,BraTS2021_00052,67,8.026276918826625e-05,brain tumor,3692,107
0.04974861074358296,0.025508819538670284,0.025508819538670284,94,0,3591,BraTS2021_00052,68,2.3090444301487878e-05,brain tumor,3685,94
0.031496062992125984,0.016,0.016,56,0,3444,BraTS2021_00052,69,0.00014005629054736346,brain tumor,3500,56
0.02383654937570942,0.012062033314187249,0.012062033314187249,42,0,3440,BraTS2021_00052,70,3.430113065405749e-05,brain tumor,3482,42
0.157037517219026,0.08520928596552937,0.27973441108545033,969,7908,2495,BraTS2021_00052,71,1.5338418961619027e-05,brain tumor,3464,8877
0.33309020179917337,0.19982497082847142,0.19982497082847142,685,0,2743,BraTS2021_00052,72,1.9205881471862085e-05,brain tumor,3428,685
0.1506542816462133,0.08146355770640856,0.32714958775029446,1111,10242,2285,BraTS2021_00052,73,9.814485565584619e-06,brain tumor,3396,11353
0.1778027852018568,0.09757603828933148,0.37363287023352054,1264,9571,2119,BraTS2021_00052,74,6.2430958678305615e-06,brain tumor,3383,10835
0.26146440334431215,0.15039347129116876,0.15039347129116876,516,0,2915,BraTS2021_00052,75,4.140534656471573e-06,brain tumor,3431,516
0.22101090188305253,0.12423398328690807,0.12423398328690807,446,0,3144,BraTS2021_00052,76,6.9175475800875574e-06,brain tumor,3590,446
0.1939540507859734,0.10739153722549545,0.10739153722549545,401,0,3333,BraTS2021_00052,77,1.8428225303068757e-05,brain tumor,3734,401
0.13304924242424243,0.07126553385746894,0.07126553385746894,281,0,3662,BraTS2021_00052,78,7.304705832211766e-06,brain tumor,3943,281
0.1074800290486565,0.056792018419033,0.056792018419033,222,0,3687,BraTS2021_00052,79,1.0757302334241103e-05,brain tumor,3909,222
0.10230941147256022,0.053912588327662915,0.053912588327662915,206,0,3615,BraTS2021_00052,80,4.439525946509093e-05,brain tumor,3821,206
0.06074888714323121,0.03132595193086687,0.03132595193086687,116,0,3587,BraTS2021_00052,81,0.00017009601288009435,brain tumor,3703,116
0.06775067750677506,0.03506311360448808,0.03506311360448808,125,0,3440,BraTS2021_00052,82,7.639209798071533e-06,brain tumor,3565,125
0.7305846153846154,0.575528407989141,0.8573079145002889,2968,1695,494,BraTS2021_00052,83,1.1747195003408706e-06,brain tumor,3462,4663
0.05743825387708214,0.02956830277942046,0.02956830277942046,100,0,3282,BraTS2021_00052,84,5.9090849390486255e-05,brain tumor,3382,100
0.06939135548368126,0.035942735303076456,0.036085626911314984,118,13,3152,BraTS2021_00052,85,0.0005027320585213602,brain tumor,3270,131
0.03780601177564301,0.01926721415034744,0.019358933671850206,61,15,3090,BraTS2021_00052,86,1.2010828868369572e-05,brain tumor,3151,76
0.8914616497829233,0.804177545691906,0.8490696071674707,2464,162,438,BraTS2021_00052,87,1.661411442910321e-05,brain tumor,2902,2626
0.8739625554912179,0.7761398697291738,0.8572510412722454,2264,276,377,BraTS2021_00052,88,7.370405000983737e-06,brain tumor,2641,2540
0.8447889047521925,0.7312853107344632,0.8988715277777778,2071,528,233,BraTS2021_00052,89,6.093391675676685e-06,brain tumor,2304,2599
0.8603502469690166,0.7549251379038613,0.9106463878326996,1916,434,188,BraTS2021_00052,90,9.97949427983258e-06,brain tumor,2104,2350
0.84585926280517,0.7328909166321028,0.916969382459782,1767,484,160,BraTS2021_00052,91,7.460012511728564e-06,brain tumor,1927,2251
0.800288046087374,0.6670668267306923,0.9597006332757628,1667,762,70,BraTS2021_00052,92,3.777271103899693e-06,brain tumor,1737,2429
0.4523121387283237,0.29225023342670403,0.9987236758136566,1565,3788,2,BraTS2021_00052,93,3.520418431435246e-06,brain tumor,1567,5353
0.8055555555555556,0.6744186046511628,0.9721825962910129,1363,619,39,BraTS2021_00052,94,8.829013495414983e-06,brain tumor,1402,1982
0.2566887950110642,0.14724209554581122,1.0,1276,7390,0,BraTS2021_00052,95,2.6448049084137892e-06,brain tumor,1276,8666
0.9165991902834008,0.8460388639760837,0.9456975772765246,1132,141,65,BraTS2021_00052,96,2.1833682239957852e-06,brain tumor,1197,1273
0.18411674868488037,0.10139239323427716,1.0,1085,9616,0,BraTS2021_00052,97,2.704710141188116e-06,brain tumor,1085,10701
0.0,0.0,0.0,0,142,951,BraTS2021_00052,98,2.7265326934866607e-05,brain tumor,951,142
0.0,0.0,0.0,0,71,795,BraTS2021_00052,99,4.5987024350324646e-05,brain tumor,795,71
0.8723702664796634,0.7736318407960199,0.9857369255150554,622,173,9,BraTS2021_00052,100,2.340159880986903e-05,brain tumor,631,795
0.8042242079610074,0.6725543478260869,0.9840954274353877,495,233,8,BraTS2021_00052,101,7.205567817436531e-05,brain tumor,503,728
0.7894736842105263,0.6521739130434783,0.9946949602122016,375,198,2,BraTS2021_00052,102,0.00011819553765235469,brain tumor,377,573
0.594679186228482,0.42316258351893093,1.0,190,259,0,BraTS2021_00052,103,0.00027697396581061184,brain tumor,190,449
0.0,0.0,0.0,0,272,11,BraTS2021_00053,57,0.0010681707644835114,brain tumor,11,272
0.0006615944426066821,0.00033090668431502316,0.16279069767441862,7,21111,36,BraTS2021_00053,58,0.0003937805013265461,brain tumor,43,21118
0.0,0.0,0.0,0,509,66,BraTS2021_00053,59,0.0007113593746908009,brain tumor,66,509
0.0,0.0,0.0,0,288,94,BraTS2021_00053,60,0.0034069078974425793,brain tumor,94,288
0.0,0.0,0.0,0,81,112,BraTS2021_00053,61,0.0005051005282439291,brain tumor,112,81
0.4745762711864407,0.3111111111111111,0.3111111111111111,42,0,93,BraTS2021_00053,62,0.0006100065656937659,brain tumor,135,42
0.00949085516559565,0.004768054037945764,0.366412213740458,96,19872,166,BraTS2021_00053,63,0.00022450948017649353,brain tumor,262,19968
0.005359801488833747,0.0026871019108280253,0.11637931034482758,54,19632,410,BraTS2021_00053,64,6.538128218380734e-05,brain tumor,464,19686
0.0,0.0,0.0,0,103,639,BraTS2021_00053,65,0.00014452505274675786,brain tumor,639,103
0.0514955731036133,0.026428255636881663,0.5639412997903563,538,19403,416,BraTS2021_00053,66,0.00010246471356367692,brain tumor,954,19941
0.20539730134932535,0.11445279866332497,0.11679454390451834,137,24,1036,BraTS2021_00053,67,0.0007501423242501915,brain tumor,1173,161
0.1171875,0.06224066390041494,0.06224066390041494,90,0,1356,BraTS2021_00053,68,0.0008456443902105093,brain tumor,1446,90
0.1483752299202943,0.08013245033112583,0.08018555334658714,121,1,1388,BraTS2021_00053,69,0.00028333484078757465,brain tumor,1509,122
0.19414316702819956,0.10750750750750751,0.10757211538461539,179,1,1485,BraTS2021_00053,70,6.71925736241974e-05,brain tumor,1664,180
0.22022022022022023,0.12373453318335208,0.12394366197183099,220,3,1555,BraTS2021_00053,71,8.4469880675897e-05,brain tumor,1775,223
0.05520581113801453,0.02838645418326693,0.02838645418326693,57,0,1951,BraTS2021_00053,72,0.00019221441471017897,brain tumor,2008,57
0.06613879832324174,0.03420038535645472,0.03420038535645472,71,0,2005,BraTS2021_00053,73,9.041428711498156e-05,brain tumor,2076,71
0.07314974182444062,0.03796337650736936,0.03796337650736936,85,0,2154,BraTS2021_00053,74,0.00013947249681223184,brain tumor,2239,85
0.10744580584354382,0.05677290836653386,0.43866002716161157,969,14859,1240,BraTS2021_00053,75,3.5429646231932566e-05,brain tumor,2209,15828
0.09211328493044393,0.04828026957936323,0.3728129205921938,831,14983,1398,BraTS2021_00053,76,4.868109681410715e-05,brain tumor,2229,15814
0.24348502528199145,0.13861824623560673,0.13861824623560673,313,0,1945,BraTS2021_00053,77,6.224460958037525e-05,brain tumor,2258,313
0.19043588658484978,0.10523854069223573,0.10523854069223573,225,0,1913,BraTS2021_00053,78,0.00034210842568427324,brain tumor,2138,225
0.1343408900083963,0.07200720072007201,0.07200720072007201,160,0,2062,BraTS2021_00053,79,0.00033535182592459023,brain tumor,2222,160
0.18973561430793157,0.10481099656357389,0.10481099656357389,244,0,2084,BraTS2021_00053,80,0.0001504742685938254,brain tumor,2328,244
0.2700391877449234,0.15609555189456342,0.15609555189456342,379,0,2049,BraTS2021_00053,81,5.282214988255873e-05,brain tumor,2428,379
0.2409205321826681,0.13695829926410466,0.13695829926410466,335,0,2111,BraTS2021_00053,82,2.3976057491381653e-05,brain tumor,2446,335
0.21273568125222342,0.11902866242038217,0.11902866242038217,299,0,2213,BraTS2021_00053,83,2.164963007089682e-05,brain tumor,2512,299
0.22825713303540734,0.12883197516492045,0.12883197516492045,332,0,2245,BraTS2021_00053,84,2.4235816454165615e-05,brain tumor,2577,332
0.2393980848153215,0.13597513597513597,0.13597513597513597,350,0,2224,BraTS2021_00053,85,2.782512819976546e-05,brain tumor,2574,350
0.2329700272479564,0.1318427139552814,0.1318427139552814,342,0,2252,BraTS2021_00053,86,4.2417243093950674e-05,brain tumor,2594,342
0.22782258064516128,0.1285551763367463,0.1285551763367463,339,0,2298,BraTS2021_00053,87,2.1518364519579336e-05,brain tumor,2637,339
0.10919651500484027,0.05775138234691788,0.3295675886248539,846,12082,1721,BraTS2021_00053,88,3.330187246319838e-05,brain tumor,2567,12928
0.2084487534626039,0.11635098569771937,0.11635098569771937,301,0,2286,BraTS2021_00053,89,3.579392796382308e-05,brain tumor,2587,301
0.1407470703125,0.07570087321909263,0.4474194800155219,1153,12654,1424,BraTS2021_00053,90,3.4202348615508527e-05,brain tumor,2577,13807
0.18207580588026923,0.10015588464536243,0.10015588464536243,257,0,2309,BraTS2021_00053,91,7.832835399312899e-05,brain tumor,2566,257
0.17122557726465365,0.09362859362859363,0.09362859362859363,241,0,2333,BraTS2021_00053,92,0.0001386140938848257,brain tumor,2574,241
0.16875223453700394,0.092151503319016,0.092151503319016,236,0,2325,BraTS2021_00053,93,0.00011580399586819112,brain tumor,2561,236
0.14949795462997398,0.08078778135048231,0.08078778135048231,201,0,2287,BraTS2021_00053,94,0.0001595441863173619,brain tumor,2488,201
0.14143730886850153,0.07610037021801727,0.07610037021801727,185,0,2246,BraTS2021_00053,95,6.804519216530025e-05,brain tumor,2431,185
0.1412037037037037,0.0759651307596513,0.0759651307596513,183,0,2226,BraTS2021_00053,96,5.748535113525577e-05,brain tumor,2409,183
0.12454508693894056,0.06640793445450625,0.06640793445450625,154,0,2165,BraTS2021_00053,97,0.00010770098015200347,brain tumor,2319,154
0.1092896174863388,0.057803468208092484,0.057803468208092484,130,0,2119,BraTS2021_00053,98,9.629266423871741e-05,brain tumor,2249,130
0.09437229437229437,0.049522944116310766,0.049522944116310766,109,0,2092,BraTS2021_00053,99,7.17037110007368e-05,brain tumor,2201,109
0.1108996320263926,0.05870499731327244,0.39422643211547137,874,12671,1343,BraTS2021_00053,100,7.346257189055905e-05,brain tumor,2217,13545
0.10904480135249366,0.05766651765757711,0.05766651765757711,129,0,2108,BraTS2021_00053,101,4.313505633035675e-05,brain tumor,2237,129
0.07309817254568636,0.037935597706219674,0.037935597706219674,86,0,2181,BraTS2021_00053,102,0.0002331660798517987,brain tumor,2267,86
0.08713692946058091,0.0455531453362256,0.0455531453362256,105,0,2200,BraTS2021_00053,103,0.0005258037708699703,brain tumor,2305,105
0.08949096880131363,0.046841426729694886,0.046841426729694886,109,0,2218,BraTS2021_00053,104,0.0003198628837708384,brain tumor,2327,109
0.07807308970099668,0.04062229904926534,0.04062229904926534,94,0,2220,BraTS2021_00053,105,0.0006709175650030375,brain tumor,2314,94
0.07136859781696053,0.037004788855028295,0.037004788855028295,85,0,2212,BraTS2021_00053,106,0.0007847498054616153,brain tumor,2297,85
0.06434782608695652,0.03324348607367475,0.03324348607367475,74,0,2152,BraTS2021_00053,107,0.0006053727120161057,brain tumor,2226,74
0.0636604774535809,0.03287671232876712,0.03287671232876712,72,0,2118,BraTS2021_00053,108,0.00098150793928653,brain tumor,2190,72
0.04933759707629054,0.02529274004683841,0.02529274004683841,54,0,2081,BraTS2021_00053,109,0.0007314116228371859,brain tumor,2135,54
0.22344621243030055,0.1257750899487101,0.7872544321993292,1643,10976,444,BraTS2021_00053,110,7.195180660346523e-05,brain tumor,2087,12619
0.23799156347802422,0.1350683450459495,0.8679900744416873,1749,10934,266,BraTS2021_00053,111,3.55731972376816e-05,brain tumor,2015,12683
0.24230415398768665,0.13785328931475965,0.8766001024065541,1712,10466,241,BraTS2021_00053,112,2.326314279343933e-05,brain tumor,1953,12178
0.24906785980611484,0.14224872231686542,0.8831306187202538,1670,9849,221,BraTS2021_00053,113,5.923359640291892e-05,brain tumor,1891,11519
0.2478839177750907,0.1414768806073154,0.9070796460176991,1640,9784,168,BraTS2021_00053,114,3.399226989131421e-05,brain tumor,1808,11424
0.2377665761923226,0.1349234289737722,0.8907611853573504,1533,9641,188,BraTS2021_00053,115,3.827987893600948e-05,brain tumor,1721,11174
0.18374438511738284,0.10116658889407373,0.6553808948004837,1084,9061,570,BraTS2021_00053,116,7.5052201282233e-05,brain tumor,1654,10145
0.24385567369705421,0.13885856079404466,0.8888182973316391,1399,8501,175,BraTS2021_00053,117,2.9411046853056177e-05,brain tumor,1574,9900
0.23815716143414453,0.1351750316322227,0.8495692511597084,1282,7975,227,BraTS2021_00053,118,5.072818021290004e-05,brain tumor,1509,9257
0.25946343256155824,0.14907094594594594,0.9697802197802198,1412,8016,44,BraTS2021_00053,119,3.19271202897653e-05,brain tumor,1456,9428
0.2532577340097483,0.1449886104783599,0.9264919941775837,1273,7406,101,BraTS2021_00053,120,6.461497832788154e-05,brain tumor,1374,8679
0.258248730964467,0.14826958105646632,0.8997789240972734,1221,6878,136,BraTS2021_00053,121,2.3599113774253055e-05,brain tumor,1357,8099
0.27637701547451576,0.16034655951783022,0.9487369985141159,1277,6618,69,BraTS2021_00053,122,2.5334544261568226e-05,brain tumor,1346,7895
0.0,0.0,0.0,0,69,1309,BraTS2021_00053,123,0.00011853880278067663,brain tumor,1309,69
0.28544578879360977,0.16648396821046862,0.9589581689029203,1215,6031,52,BraTS2021_00053,124,1.2125712601118721e-05,brain tumor,1267,7246
0.2604675057796044,0.14973419964559953,0.8528174936921783,1014,5583,175,BraTS2021_00053,125,1.6686282833688892e-05,brain tumor,1189,6597
0.29256129657847346,0.17134512412785982,0.96,1056,5063,44,BraTS2021_00053,126,6.774893336114474e-06,brain tumor,1100,6119
0.2893081761006289,0.16911764705882354,0.9741735537190083,943,4608,25,BraTS2021_00053,127,9.349767424282618e-06,brain tumor,968,5551
0.24788202070913085,0.1414756446991404,0.9360189573459715,790,4740,54,BraTS2021_00053,128,1.714410973363556e-05,brain tumor,844,5530
0.20530398701064406,0.11439485323683152,0.7710027100271003,569,4236,169,BraTS2021_00053,129,3.3128202630905434e-05,brain tumor,738,4805
0.12097812097812098,0.06438356164383562,0.07332293291731669,47,89,594,BraTS2021_00053,130,5.4313783039106056e-05,brain tumor,641,136
0.05588235294117647,0.028744326777609682,0.03512014787430684,19,120,522,BraTS2021_00053,131,2.4024444428505376e-05,brain tumor,541,139
0.0108499095840868,0.005454545454545455,0.006928406466512702,3,117,430,BraTS2021_00053,132,1.4419438230106607e-05,brain tumor,433,120
0.0,0.0,0.0,0,88,308,BraTS2021_00053,133,1.2389608855301049e-05,brain tumor,308,88
0.17595307917888564,0.09646302250803858,0.9917355371900827,240,2246,2,BraTS2021_00053,134,7.84359872341156e-06,brain tumor,242,2486
